,participant,question,choice,task,reward,trial,tier
87817,3028,Q2,man and found,0,0,5,0.0
87818,3028,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
87819,3028,Q4,it difficult to choose,0,0,7,0.0
87820,3028,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
87821,3028,Q6,are native to shores,0,0,9,0.0
87822,3028,Q7,"than a long, continuous period of study.",0,0,10,0.0
87823,3028,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
87824,3028,Q9,feelings,0,0,12,0.0
87825,3028,Q10,and finally succeeded,0,0,13,0.0
87826,3028,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
87827,3028,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
87828,3028,Q13,the city council designated him,0,0,16,0.0
87829,3028,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
87830,3028,Q15,If the room had been brighter,0,0,18,0.0
87831,3028,Q16,two students because they used notes anyway.,0,0,19,0.0
87832,3028,Q17,through which gas is exchanged,0,0,20,0.0
87833,3028,Q18,who tends to resist any attempt at,0,0,21,0.0
87834,3028,Q19,The amount of water in living cells varies,0,0,22,0.0
87835,3028,Q20,The belief of ancient scientists was,0,0,23,0.0
87836,3028,score,16,0,0,24,0.0
87837,3028,absAssess1,18,0,0,25,0.0
87838,3028,relAssess1,75,0,0,26,0.0
87839,3028,diffOther1,4,0,0,27,0.0
87840,3028,diffSelf1,2,0,0,28,0.0
87841,3029,absAssess0,17,0,0,0,0.0
87842,3029,relAssess0,70,0,0,1,0.0
87843,3029,diffOther0,4,0,0,2,0.0
87844,3029,diffSelf0,3,0,0,3,0.0
87845,3029,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
87846,3029,Q2,man and found,0,0,5,0.0
87847,3029,Q3,poetry and art are,0,0,6,0.0
87848,3029,Q4,it difficult to choose,0,0,7,0.0
87849,3029,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
87850,3029,Q6,are native to shores,0,0,9,0.0
87851,3029,Q7,"than studying for a long, continuous period.",0,0,10,0.0
87852,3029,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
87853,3029,Q9,feelings,0,0,12,0.0
87854,3029,Q10,and finally succeeded,0,0,13,0.0
87855,3029,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had sat,0,0,14,0.0
87856,3029,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
87857,3029,Q13,the city council designated him,0,0,16,0.0
87858,3029,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
87859,3029,Q15,If the room would have been brighter,0,0,18,0.0
87860,3029,Q16,two students because they used notes anyway.,0,0,19,0.0
87861,3029,Q17,through which gas is exchanged,0,0,20,0.0
87862,3029,Q18,who tends to resist any attempt at,0,0,21,0.0
87863,3029,Q19,The amount of water in living cells varies,0,0,22,0.0
87864,3029,Q20,The belief of ancient scientists was,0,0,23,0.0
87865,3029,score,14,0,0,24,0.0
87866,3029,absAssess1,15,0,0,25,0.0
87867,3029,relAssess1,61,0,0,26,0.0
87868,3029,diffOther1,5,0,0,27,0.0
87869,3029,diffSelf1,4,0,0,28,0.0
87870,3030,absAssess0,15,0,0,0,0.0
87871,3030,relAssess0,50,0,0,1,0.0
87872,3030,diffOther0,2,0,0,2,0.0
87873,3030,diffSelf0,2,0,0,3,0.0
87874,3030,Q1,he or she faces expectations of mastering the printed form of language.,0,0,4,0.0
87875,3030,Q2,man and found,0,0,5,0.0
87876,3030,Q3,poetry and art are,0,0,6,0.0
87877,3030,Q4,choosing difficult when selecting,0,0,7,0.0
87878,3030,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
87879,3030,Q6,are native,0,0,9,0.0
87880,3030,Q7,than a long period of continuous study.,0,0,10,0.0
87881,3030,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
87882,3030,Q9,feelings portrayed by Spaniards,0,0,12,0.0
87883,3030,Q10,and finally succeeded,0,0,13,0.0
87884,3030,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
87885,3030,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
87886,3030,Q13,he was designated by the city council,0,0,16,0.0
87887,3030,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
87888,3030,Q15,If the room had been brighter,0,0,18,0.0
87889,3030,Q16,two students due to the use of their notes.,0,0,19,0.0
87890,3030,Q17,through which gas is exchanged,0,0,20,0.0
87891,3030,Q18,who tends to resistance of any attempt at,0,0,21,0.0
87892,3030,Q19,The amount of water in living cells varies,0,0,22,0.0
87893,3030,Q20,The belief of ancient scientists was,0,0,23,0.0
87894,3030,score,9,0,0,24,0.0
87895,3030,absAssess1,10,0,0,25,0.0
87896,3030,relAssess1,50,0,0,26,0.0
87897,3030,diffOther1,7,0,0,27,0.0
87898,3030,diffSelf1,7,0,0,28,0.0
87899,3031,absAssess0,15,0,0,0,0.0
87900,3031,relAssess0,63,0,0,1,0.0
87901,3031,diffOther0,4,0,0,2,0.0
87902,3031,diffSelf0,2,0,0,3,0.0
87903,3031,Q1,he or she faces expectations of mastering the printed form of language.,0,0,4,0.0
87904,3031,Q2,man and there he was able to find,0,0,5,0.0
87905,3031,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
87906,3031,Q4,it difficult to choose,0,0,7,0.0
87907,3031,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
87908,3031,Q6,are native to shores,0,0,9,0.0
87909,3031,Q7,"than a period of long, continuous study.",0,0,10,0.0
87910,3031,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
87911,3031,Q9,portrays the feelings of many Spaniards,0,0,12,0.0
87912,3031,Q10,and finally succeeded,0,0,13,0.0
87913,3031,Q11,had lain on the hay beside it's mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
87914,3031,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
87915,3031,Q13,the city council will designate him,0,0,16,0.0
87916,3031,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
87917,3031,Q15,If the room had been brighter,0,0,18,0.0
87918,3031,Q16,two students due to the use of their notes.,0,0,19,0.0
87919,3031,Q17,through which gas is exchanged,0,0,20,0.0
87920,3031,Q18,who tends to resist any attempt to,0,0,21,0.0
87921,3031,Q19,The amount of water in living cells varies,0,0,22,0.0
87922,3031,Q20,The ancient scientists beliefs were,0,0,23,0.0
87923,3031,score,8,0,0,24,0.0
87924,3031,absAssess1,15,0,0,25,0.0
87925,3031,relAssess1,64,0,0,26,0.0
87926,3031,diffOther1,5,0,0,27,0.0
87927,3031,diffSelf1,5,0,0,28,0.0
87928,3032,absAssess0,17,0,0,0,0.0
87929,3032,relAssess0,80,0,0,1,0.0
87930,3032,diffOther0,4,0,0,2,0.0
87931,3032,diffSelf0,2,0,0,3,0.0
87932,3032,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
87933,3032,Q2,man and found,0,0,5,0.0
87934,3032,Q3,poetry along with all the other arts is,0,0,6,0.0
87935,3032,Q4,it difficult to choose,0,0,7,0.0
87936,3032,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
87937,3032,Q6,are native to shores,0,0,9,0.0
87938,3032,Q7,"than studying for a long, continuous period.",0,0,10,0.0
87939,3032,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
87940,3032,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
87941,3032,Q10,and finally succeeded,0,0,13,0.0
87942,3032,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
87943,3032,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
87944,3032,Q13,he was designated by the city council,0,0,16,0.0
87945,3032,Q14,"""Bob have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
87946,3032,Q15,If the room had been brighter,0,0,18,0.0
87947,3032,Q16,two students because they used notes anyway.,0,0,19,0.0
87948,3032,Q17,through which gas is exchanged,0,0,20,0.0
87949,3032,Q18,who tend to resist any attempt at,0,0,21,0.0
87950,3032,Q19,The amount of water in living cells varies,0,0,22,0.0
87951,3032,Q20,The ancient scientists believe,0,0,23,0.0
87952,3032,score,15,0,0,24,0.0
87953,3032,absAssess1,10,0,0,25,0.0
87954,3032,relAssess1,50,0,0,26,0.0
87955,3032,diffOther1,7,0,0,27,0.0
87956,3032,diffSelf1,9,0,0,28,0.0
87957,3033,absAssess0,15,0,0,0,0.0
87958,3033,relAssess0,50,0,0,1,0.0
87959,3033,diffOther0,6,0,0,2,0.0
87960,3033,diffSelf0,5,0,0,3,0.0
87961,3033,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
87962,3033,Q2,man and found,0,0,5,0.0
87963,3033,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
87964,3033,Q4,it difficult to choose,0,0,7,0.0
87965,3033,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
87966,3033,Q6,is native to shores,0,0,9,0.0
87967,3033,Q7,"than studying for a long, continuous period.",0,0,10,0.0
87968,3033,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
87969,3033,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
87970,3033,Q10,and finally succeeding,0,0,13,0.0
87971,3033,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
87972,3033,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
87973,3033,Q13,the city council designated him,0,0,16,0.0
87974,3033,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
87975,3033,Q15,If the room would have been brighter,0,0,18,0.0
87976,3033,Q16,two students because they used notes anyway.,0,0,19,0.0
87977,3033,Q17,through which gas is exchanged,0,0,20,0.0
87978,3033,Q18,who tend to resist any attempt at,0,0,21,0.0
87979,3033,Q19,The amounts of water varies in living cells,0,0,22,0.0
87980,3033,Q20,The ancient scientists beliefs were,0,0,23,0.0
87981,3033,score,11,0,0,24,0.0
87982,3033,absAssess1,6,0,0,25,0.0
87983,3033,relAssess1,26,0,0,26,0.0
87984,3033,diffOther1,7,0,0,27,0.0
87985,3033,diffSelf1,7,0,0,28,0.0
87986,3034,absAssess0,18,0,0,0,0.0
87987,3034,relAssess0,77,0,0,1,0.0
87988,3034,diffOther0,4,0,0,2,0.0
87989,3034,diffSelf0,3,0,0,3,0.0
87990,3034,Q1,he or she faces expectations of mastering the printed form of language.,0,0,4,0.0
87991,3034,Q2,man and found,0,0,5,0.0
87992,3034,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
87993,3034,Q4,it difficult to choose,0,0,7,0.0
87994,3034,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
87995,3034,Q6,are native only in shores,0,0,9,0.0
87996,3034,Q7,"than a period of long, continuous study.",0,0,10,0.0
87997,3034,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
87998,3034,Q9,portrays the feelings of many Spaniards,0,0,12,0.0
87999,3034,Q10,and finally succeeding,0,0,13,0.0
88000,3034,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
88001,3034,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
88002,3034,Q13,he was designated by the city council,0,0,16,0.0
88003,3034,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
88004,3034,Q15,If the room was brighter,0,0,18,0.0
88005,3034,Q16,two students because they used notes anyway.,0,0,19,0.0
88006,3034,Q17,through which exchange of gases occurs,0,0,20,0.0
88007,3034,Q18,who tends to resist any attempt at,0,0,21,0.0
88008,3034,Q19,The amounts of water varies in living cells,0,0,22,0.0
88009,3034,Q20,The belief of ancient scientists were,0,0,23,0.0
88010,3034,score,6,0,0,24,0.0
88011,3034,absAssess1,14,0,0,25,0.0
88012,3034,relAssess1,66,0,0,26,0.0
88013,3034,diffOther1,6,0,0,27,0.0
88014,3034,diffSelf1,5,0,0,28,0.0
88015,3035,absAssess0,12,0,0,0,0.0
88016,3035,relAssess0,41,0,0,1,0.0
88017,3035,diffOther0,5,0,0,2,0.0
88018,3035,diffSelf0,5,0,0,3,0.0
88019,3035,Q1,he or she faces expectations of mastering the printed form of language.,0,0,4,0.0
88020,3035,Q2,man and there he was able to find,0,0,5,0.0
88021,3035,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
88022,3035,Q4,it difficult to choose,0,0,7,0.0
88023,3035,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
88024,3035,Q6,are native to shores,0,0,9,0.0
88025,3035,Q7,than a long period of continuous study.,0,0,10,0.0
88026,3035,Q8,Crime and Punishment exhibits,0,0,11,0.0
88027,3035,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
88028,3035,Q10,and finally succeeded,0,0,13,0.0
88029,3035,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had sat,0,0,14,0.0
88030,3035,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
88031,3035,Q13,he was designated by the city council,0,0,16,0.0
88032,3035,Q14,"Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?",0,0,17,0.0
88033,3035,Q15,If rooms were brighter,0,0,18,0.0
88034,3035,Q16,two students due to the use of their notes.,0,0,19,0.0
88035,3035,Q17,through which gas is exchanged,0,0,20,0.0
88036,3035,Q18,who tends to resist any attempt at,0,0,21,0.0
88037,3035,Q19,The amount of water in living cells varies,0,0,22,0.0
88038,3035,Q20,The belief of ancient scientists were,0,0,23,0.0
88039,3035,score,6,0,0,24,0.0
88040,3035,absAssess1,9,0,0,25,0.0
88041,3035,relAssess1,32,0,0,26,0.0
88042,3035,diffOther1,6,0,0,27,0.0
88043,3035,diffSelf1,5,0,0,28,0.0
88044,3036,absAssess0,5,0,0,0,0.0
88045,3036,relAssess0,36,0,0,1,0.0
88046,3036,diffOther0,9,0,0,2,0.0
88047,3036,diffSelf0,9,0,0,3,0.0
88048,3036,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
88049,3036,Q2,man and found,0,0,5,0.0
88050,3036,Q3,poetry along with all the other arts is,0,0,6,0.0
88051,3036,Q4,it difficult in making the choice of,0,0,7,0.0
88052,3036,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
88053,3036,Q6,are native to shores,0,0,9,0.0
88054,3036,Q7,than a long period of continuous study.,0,0,10,0.0
88055,3036,Q8,those in Crime and Punishment exhibits,0,0,11,0.0
88056,3036,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
88057,3036,Q10,and finally succeeded,0,0,13,0.0
88058,3036,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
88059,3036,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
88060,3036,Q13,he was designated by the city council,0,0,16,0.0
88061,3036,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
88062,3036,Q15,If the room had been brighter,0,0,18,0.0
88063,3036,Q16,two students due to the use of their notes.,0,0,19,0.0
88064,3036,Q17,through which exchange of gases occurs,0,0,20,0.0
88065,3036,Q18,whose tendency to resist any attempt at,0,0,21,0.0
88066,3036,Q19,The amount of water in living cells varies,0,0,22,0.0
88067,3036,Q20,The ancient scientists beliefs were,0,0,23,0.0
88068,3036,score,10,0,0,24,0.0
88069,3036,absAssess1,6,0,0,25,0.0
88070,3036,relAssess1,55,0,0,26,0.0
88071,3036,diffOther1,8,0,0,27,0.0
88072,3036,diffSelf1,8,0,0,28,0.0
88073,3037,absAssess0,15,0,0,0,0.0
88074,3037,relAssess0,76,0,0,1,0.0
88075,3037,diffOther0,5,0,0,2,0.0
88076,3037,diffSelf0,2,0,0,3,0.0
88077,3037,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
88078,3037,Q2,man and found,0,0,5,0.0
88079,3037,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
88080,3037,Q4,it difficult to choose,0,0,7,0.0
88081,3037,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
88082,3037,Q6,are native to shores,0,0,9,0.0
88083,3037,Q7,than a long period of continuous study.,0,0,10,0.0
88084,3037,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
88085,3037,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
88086,3037,Q10,and finally succeeded,0,0,13,0.0
88087,3037,Q11,had lain on the hay beside it's mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
88088,3037,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
88089,3037,Q13,the city council will designate him,0,0,16,0.0
88090,3037,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
88091,3037,Q15,If the room was brighter,0,0,18,0.0
88092,3037,Q16,two students because they used notes anyway.,0,0,19,0.0
88093,3037,Q17,through which gas is exchanged,0,0,20,0.0
88094,3037,Q18,who tends to resist any attempt at,0,0,21,0.0
88095,3037,Q19,The amount of water in living cells varies,0,0,22,0.0
88096,3037,Q20,The ancient scientists beliefs were,0,0,23,0.0
88097,3037,score,11,0,0,24,0.0
88098,3037,absAssess1,15,0,0,25,0.0
88099,3037,relAssess1,74,0,0,26,0.0
88100,3037,diffOther1,7,0,0,27,0.0
88101,3037,diffSelf1,3,0,0,28,0.0
88102,3038,absAssess0,15,0,0,0,0.0
88103,3038,relAssess0,92,0,0,1,0.0
88104,3038,diffOther0,5,0,0,2,0.0
88105,3038,diffSelf0,2,0,0,3,0.0
88106,3038,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
88107,3038,Q2,man and found,0,0,5,0.0
88108,3038,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
88109,3038,Q4,making a choice difficult in selecting,0,0,7,0.0
88110,3038,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
88111,3038,Q6,are native to shores,0,0,9,0.0
88112,3038,Q7,"than studying for a long, continuous period.",0,0,10,0.0
88113,3038,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
88114,3038,Q9,feelings portrayed by Spaniards,0,0,12,0.0
88115,3038,Q10,and finally succeeded,0,0,13,0.0
88116,3038,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
88117,3038,Q12,"alone or in company, is consistently fascinated at",0,0,15,0.0
88118,3038,Q13,he was designated by the city council,0,0,16,0.0
88119,3038,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
88120,3038,Q15,If the room had been brighter,0,0,18,0.0
88121,3038,Q16,two students due to the use of their notes.,0,0,19,0.0
88122,3038,Q17,through which exchange of gases occurs,0,0,20,0.0
88123,3038,Q18,who tends to resist any attempt to,0,0,21,0.0
88124,3038,Q19,The amount of water in living cells varies,0,0,22,0.0
88125,3038,Q20,The ancient scientists beliefs were,0,0,23,0.0
88126,3038,score,13,0,0,24,0.0
